"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"33","redar","aquele","assinar","distanciamento","membro","relativamente","sindical","quase","em","rádio","poderá","aml","acção","próximos","colocar","se","psd","reconhecer","distância","aqui","plano","presidente","máscara","máximo","salientar","distância","ajuntamento","factor","obrigatório","sequência","caso","nameplain","assintomático","póvoa","ferreiro","de","são","de","alertar","metropolitano","que","dezembro","pressão","com","urgências","uci","serviço","infectado","região","retomar","crítica","covid","criar","famílias","presidência","equipa","municipal","incumprimento","satisfazer","autarquia","explicar","facto","jair","coronavac","máscaras","prever","perder","sistema","chinês","mortalidade","investigação","casar","atenção","após","vacinal","capacidade","permanecer","encontrar","muito","domingo"
"34","lisboa","lar","solução","empresar","esclarecer","explicar","cidadãos","pensar","aplicação","caso","mil","autoridade","com","afirmar","poder","considerar","começou","todo","segurança","acreditar","realização","testar","meu","dez","respeitar","redução","partir","área","estudante","resposta","mundo","abrigar","dado","feirar","qual","funcionar","póvoa","olhar","directorgeral","diário","reuters","redução","santo","iii","assistencial","saúde","pressão","mãe","universitário","ir","transferido","conhecimento","conseguir","tornar","desafiar","apresentação","máscaras","municipal","pelar","informação","coronavírus","universidade","nadar","imprensar","realizado","em","ministério","mundial","bharat","viçosa","informação","sistema","sarscov","jornal","conjuntar","decorrer","contactar","às","cidadão","testar"
"35","há","disponível","dever","pedido","medicamento","estão","solidariedade","através","interrupção","ser","apresentar","garantir","encontrar","alguém","reunião","correr","conta","material","portar","estão","aluno","contágio","afirmar","infecção","wuhan","medida","públicos","vigor","territórios","alertar","relação","evidência","paralisação","vão","rendimento","das","mil","registar","nuno","ter","contágio","mike","número","hfar","parar","capacidade","urgência","disponibilidade","retaguarda","máximo","desempregado","assegurar","sns","clínicos","aprovar","aos","direito","vão","angolano","pã´r","investigador","mãªs","pesquisar","hora","ele","quintafeira","cenário","quedar","evidências","suspenso","numa","acabar","agência","alentejo","envolver","possível","funcionários","ordem","lugar","estirpe"
"36","às","projectar","receber","associação","relatório","fundação","oficial","avião","navio","sair","três","protecção","decidir","enfermeiro","afirmar","lugar","twitter","críticas","escolar","frisar","preparar","setembro","juntar","principal","defender","poder","táxi","procurar","deixar","vão","afirmar","evoluir","rotina","gondomar","ana","festa","branco","especialista","reforço","enfrentar","ambientar","ryan","humano","lisboa","profissional","universitário","parar","vagar","diminuição","março","cirurgia","terão","cuidado","ajudar","mês","qualidade","comer","reuniões","segurança","twitter","euro","anunciada","hotelaria","controlar","distribuição","contra","afectado","bharat","março","geral","mortalidade","recuperar","branco","autarquia","autoridade","ao","revelar","órgão","só","vacinação"
"37","isolamento","outro","nem","redar","relacionado","bairro","informar","matosinhos","descarregar","ficar","bairro","questão","cujo","prestar","câmaras","respostar","objectivar","metro","tutelar","interior","equipa","bem","linha","governar","medida","oliveira","limitar","freguesia","centro","ser","filipina","febre","viajante","federação","beneficiar","combater","crescimento","entrar","trabalho","trazer","evidência","simão","dedicado","operacional","garcia","parar","medicinar","pequeno","urgência","nós","ao","um","obrigar","empresa","presidente","máscaras","trabalhar","turismo","emergência","ir","rir","data","prioritária","federal","sextafeira","quartafeira","ciclo","biotech","velocidade","probabilidade","analisar","longo","citar","colaborador","algarve","informações","positivar","agências","mostrar","começou"
"38","município","das","população","gabinete","pouco","requerente","disponível","distância","link","outro","amanhã","cama","trabalhar","própria","defender","então","específicas","abandonar","deverá","pressão","poder","ar","arrancar","entanto","livrar","lotação","abrir","obrigatório","infecção","numa","navio","japão","zelândia","câmara","acusar","social","tejo","resumir","constante","lembrar","afectar","araújo","infectado","agudo","hgo","regional","fonte","maria","ars","coordenador","obrigar","testar","visitar","finanças","ministério","apoiar","gomar","responsável","médica","estrangeiro","com","empresarial","quartafeira","janeiro","em","bolsonaro","sem","barro","pedir","ser","índia","publicar","município","distrito","decorrer","começou","idoso","unir","promover","especificar"
"39","outro","ver","pouco","recomendar","situações","também","autorizado","públicos","recebao","polícia","diverso","riscar","têm","televisão","trabalhar","deixar","propagação","mercar","idoso","tiago","dia","crónicos","limitar","diário","tomado","contexto","restaurante","vender","seu","respostar","france","metropolitano","relacionar","autarca","federação","comer","por","preocupante","nessa","em","online","sobrar","lêse","juventude","tratamento","coimbra","instalado","responder","situação","concurso","capacidade","uci","gestão","jair","tratar","equipamento","resultar","poder","espaço","cabo","marítima","estritamente","coronavírus","presidência","aprovar","crédito","vários","regressar","independente","obrigatória","guardian","noite","jornal","natural","tempo","todo","associação","realizar","alargamento","referido"
"40","necessidade","quem","aceder","lançou","mortalidade","polícia","doméstica","neste","técnico","implicar","observar","equipamento","surtir","asae","entrever","social","lado","ser","garantir","perito","conjuntar","frisar","referência","declarações","secretariar","restauração","distanciamento","metropolitano","encerramento","ainda","terçafeira","assinalar","mantendose","restauração","não","coronavírus","famílias","número","nicolas","sair","fila","quanto","uci","urgência","paciente","chvnge","braga","total","ocupação","figueira","twitter","visitar","recordar","redar","janeiro","profissional","surto","tempo","determinar","portuguãªs","rever","mendes","destinar","cidade","ver","crime","conselho","social","biotech","parar","rir","sintoma","biden","vulneráveis","agostar","dois","armada","único","iorque","referente"
"41","voluntários","serviços","link","recolher","entidade","medo","pessoa","pedrar","variar","preparação","admitir","alimentar","social","verão","olhar","várias","famílias","norma","agostar","apenas","passado","médica","governar","não","normalidade","orientações","passar","manter","âmbito","já","preocupado","despistagem","higiene","associação","dor","filmar","castrar","portar","schmit","presentar","repetir","logo","espírito","necessário","situação","de","civil","constrangimento","assistencial","lopes","agradecer","câmara","sequência","comité","real","este","ser","espanhol","rapidamente","grupo","noticiar","rever","guterres","sobretudo","bolsonaro","debater","recuperar","deputar","gravidade","idoso","dever","vigilância","declarações","robusto","outubro","atacar","bolsonaro","parte","logo","resultar"
"42","contactar","rua","quem","parque","cartar","encontrar","portuguãªs","das","estender","têm","tal","colaboração","poder","mesmo","pev","problema","através","resolução","por","elogiar","associado","prestação","dia","espanha","chinês","bloco","nem","agrupamento","colocar","depois","orientações","escalar","levantamento","espaço","beirar","possíveis","viseu","epidemiológica","preocupante","quando","reportagem","ministro","planar","nacional","contratar","medicinar","fernando","uci","sns","máxima","uci","ao","pandemia","rir","usar","entidade","parar","acordar","testado","apoiar","tecnologia","rodrigar","das","pedir","liberal","estrangeirar","documentar","nome","enfermeiro","lar","música","individual","mês","serológico","casar","cancelar","delas","vir","rir","são"
"43","população","aceder","aos","social","origem","realização","críticas","autocarro","organizar","eficácia","de","correar","conhecer","cercar","professor","nomeadamente","ir","quartar","vão","linha","profissional","reiterar","evitar","semana","insistir","funcionamento","em","trabalhar","água","todo","estrangeiro","avaliação","museu","guimarães","preocupante","pib","gaiar","tão","cvp","há","health","publicação","contingência","instalações","lisboa","manifestar","gaiar","diário","em","representante","precisar","constrangimento","portar","valor","grande","melhorar","faltar","mas","venezuela","futurar","janeiro","estatísticas","maioria","parlamentar","moreira","fonseca","de","investigar","empresar","cada","alertar","nomeadamente","seu","ainda","dos","colapso","desafiar","sanitária","vila","acabar"
"44","supermercado","parar","portal","digital","medicamentar","frente","custar","atender","alargar","autocarro","dois","disponibilizar","aprovado","lidar","tiago","diagnóstico","mal","completar","setembro","estádios","casar","desempenhar","provocado","defender","comunicação","parar","nenhum","vendar","obrigatoriedade","coimbra","científico","light","sedar","continuar","completar","falhar","matosinhos","situação","nível","prevenção","enquanto","área","valar","administração","recurso","administração","transferir","terçafeira","vagar","vítima","jair","resolução","instituto","gerar","curtir","regime","diverso","luso","oposição","capacidade","sarscov","butantan","fundação","acumulado","pan","matéria","regional","chefe","escrever","entanto","terceirar","dois","vez","lacerda","sarscov","contaminado","diplomar","afp","secretária","enviar"
"45","das","interior","digital","espaços","gabinete","ruir","vigilância","descarregar","famalicão","europa","empresa","relativo","desinfecção","risco","garantir","autarca","semabrigo","se","período","tardar","relação","camarões","unido","evitar","ai","metropolitano","dentro","próximas","turma","deputado","produzir","aula","pcp","oe","taxa","póvoa","aml","isto","baixar","ministério","empresar","alterações","situação","fase","medicinar","luso","lotação","fauci","comunicação","universitário","ordem","inquérito","utilizado","tratamento","gabinete","presidente","elogiar","numa","cancro","nacional","mãªs","turista","redar","rir","socialista","cdspp","vez","unido","distrito","analisar","sudeste","numa","reinar","secretário","tomar","salvar","ditar","mundial","flor","sanitária"
"46","évora","sem","utilizador","bem","de","soar","pã´r","mantêm","cliente","vender","desconfinamento","universitário","estações","recurso","próximo","director","junto","portuguãªs","debater","modelar","testar","perito","ele","distanciamento","contenção","horários","presencial","quebrar","quebrar","direito","equipa","orientações","província","famalicão","centrar","selecção","lago","ainda","há","social","particularmente","lêse","chuc","cirurgia","mesmo","retaguarda","região","ocupação","planar","garcia","reforço","urgências","recentemente","num","jair","argentino","munícipes","média","sanitária","enfrentar","gravar","diagnóstico","comércio","tornar","votar","disciplinar","euro","redar","timorleste","ajudar","conta","rever","vacinado","dá","após","taiwan","higiene","documentar","riscar","aberto"
"47","cliente","empresar","email","autoridade","pessoa","gestual","cgtp","recebao","máscara","três","crianças","arte","iraniano","higienização","aplicação","acções","desigualdade","ajudar","pergunta","públicas","actividade","encontrado","passar","regiões","surto","francisco","vão","carlos","horário","distribuir","revelar","provedor","aplicado","fila","decidir","kluge","beja","carmo","zonar","mais","numa","bori","codu","total","precisar","ocupação","proveniente","qual","hoje","orta","possibilidade","viseu","pagamento","governador","rendimento","custo","públicas","lado","reunião","recordar","dificuldade","rejeitar","responsável","assinar","véran","realizado","mostrar","mil","ao","incluir","janeiro","conjuntar","doença","onda","afirmar","gaza","modo","emergência","macau","aguardar"
"48","recomendar","aos","documentar","atribuir","mobilizar","quanto","sobretudo","protestar","tempo","aos","maior","segurança","monteiro","contingência","acusar","coisa","obrigatório","direcçãogeral","conseguir","braga","máscara","medida","principal","território","limitado","das","horário","resolver","suspeitar","nacionalidade","único","colorful","bastante","franco","vila","pandemia","bastar","decrescente","director","aqui","precisar","cumprimentar","hfar","privado","área","profissional","sousa","fernando","contar","com","retomar","agendamento","sistema","políticas","sedar","negativo","repatriamento","oms","incluir","agência","estado","jens","jovem","mãªs","cristina","euro","face","fechar","redar","crime","políticas","pandemia","travar","verdade","atacar","bill","risco","margem","pessoa","paulo"
"49","animal","regra","refeições","refeições","responsável","condições","proteger","população","neste","um","produção","esse","pessoal","pedir","semana","ele","ministrar","usar","passageiro","de","querer","estado","docente","controlar","públicos","comer","psp","impedir","dúvidas","mundo","contágios","comprar","cdspp","actividade","rodrigar","poderá","região","um","experimental","grupar","potencial","possíveis","geral","sistema","ordem","apoiar","oeste","ali","áreas","josé","sobretudo","reunião","antónio","juntar","subsídio","despesa","peter","março","serviço","sistema","twitter","fernando","mãªs","outubro","joacine","twitter","estrangeirar","um","rever","orientações","presidente","mais","idoso","nesta","cancelar","misericórdia","sofrer","levantamento","governar","restante"
"50","além","resíduos","levar","regulamentar","este","município","ruir","assinar","rostir","ele","grau","inglaterra","sindicato","melhorar","rodrigar","claro","quem","ir","mundial","associado","formar","nacional","espectáculos","áustria","preparar","pequeno","menos","acções","trabalhador","alunar","centro","perto","hungria","montar","nações","pedrar","lista","grupar","potencial","quase","britânicas","health","luso","norte","aumentar","dedicado","hff","nascer","oeste","ocupado","presidente","leite","detectar","ciência","taxa","generalizado","pública","comunicar","milhão","contratar","pelar","benfica","anteriormente","decorrer","katar","inquérito","iniciativo","inquérito","liberdade","vital","será","desta","unir","si","deles","novamente","tedros","regulador","têm","passagem"
