"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"21","estar","está","podar","acompanhamento","seguinte","consulta","saber","algum","pequeno","morte","contra","desenvolver","universidade","por","perito","evolução","sintoma","artigo","nascer","sete","infecção","asae","zona","diverso","trimestre","refugiado","activo","caso","faltar","nameheading","grid","number","nameheading","abandonar","nameheading","visar","lotação","longe","ar","permitir","isolamento","cabra","aqui","marisa","sintoma","recuperação","ministrar","valor","transmissibilidade","transmissibilidade","diminuir","idade","tendência","ano","mais","autarca","instituto","fase","faixar","abaixar","mil","relatório","mil","mil","direcçãogeral","mil","nível","portar","certificar","restaurante","acima","desta","ensinar","instituto","norte","única","instalar","avaliação","comunicar","provável"
"22","completar","completar","quem","mostrar","par","parar","minutar","noite","milhões","tipo","eua","portuguãªs","brasil","acompanhamento","recuperado","subir","realizar","organização","infecção","times","já","lotação","muito","mãªs","inglaterra","cobertura","total","mundo","suportar","number","number","namebody","number","abastecimento","number","necessitar","reconhecer","dezembro","recluso","espanhol","farar","coordenação","contactar","noite","leão","económica","twitter","ciências","imediato","peralta","percentagem","rt","cada","regiões","caso","testar","jorge","testar","valor","portugal","alentejo","abril","nunes","variante","região","últimos","indicador","odemira","superior","continental","koch","quintafeira","director","educação","daqui","distrito","ou","apoio","transportar","tender"
"23","afirmar","afirmar","doente","portugal","isolar","recomendar","portugal","ganhar","directorageral","registar","vírus","dos","obrigar","com","de","mais","planar","cincar","perto","espanhol","programar","sugestões","rir","caso","aeroporto","obrigar","registar","por","real","indent","indent","indent","indent","aberta","indent","consultar","massa","cruz","parlamentar","quarentenar","detectar","determinação","portugal","gomar","europeu","escrever","médica","peralta","ricardo","portuguãªs","média","intensivo","mês","testar","quedar","cumulativo","por","região","rt","ministrar","dessar","continental","lvt","anterior","amanhã","unidade","zonar","de","actividade","digital","santo","lar","rita","lei","inquérito","centrar","testar","reunião","neste","fornecer"
"24","se","podar","querer","completar","obrigar","companhia","têm","infectado","portugal","artigo","parecer","caso","johns","recentemente","acompanhamento","pandemia","recuperado","máximo","covid","agostar","longo","até","terminar","minutar","dos","caso","contabilizar","total","despedir","bullet","bullet","columns","bullet","aberto","bullet","provocado","analisar","paulo","portar","ontem","realizar","eduardo","funcionar","videoconferência","apresentar","valor","queixar","vir","público","apesar","ricardo","índice","terá","andré","continuar","abaixar","maior","continental","abril","dois","actualizado","direcçãogeral","região","região","quartafeira","dgs","recuar","internamento","alimentar","situação","continental","resultar","contra","inoculação","recebao","empresa","forças","desenvolvimento","terço","claro"
"25","há","ele","picar","jorge","matar","meu","algum","aplicação","recomendar","dgs","da","comigo","quase","iraniano","caso","identificado","conferência","parar","jornal","registaramse","testar","pontar","pandemia","freguesia","mil","sugerir","times","registar","ema","columns","columns","reference","columns","abordagem","columns","transferido","empregar","vermelhar","completar","vieira","governar","chile","positivar","infectar","ligar","jorge","pavilhão","espanha","epidemiológica","norma","aumentar","instituto","isto","matriz","descer","acima","cada","investigador","obrigado","indicar","incidência","mariano","santo","registar","internado","braga","elevar","evolução","muito","mil","alemão","horários","actualizar","enquanto","frio","infraestrutura","julho","mais","edifício","parecer"
"26","sintoma","vírus","grávidas","ser","minutar","bom","raro","avós","infecção","noite","cumprir","menos","crianças","estabilizar","brasil","inquéritos","morrer","anunciar","pandemia","por","aqui","reunião","região","escolar","registar","vivar","domingo","carnaval","recusar","reference","reference","bullet","reference","abranger","reference","desenvolvimento","difícil","anticorpo","laboratório","quintafeira","referir","dezembro","oficial","january","vieira","contacto","farmacêuticos","faculdade","jorge","dgs","indicador","muito","por","positividade","idade","municípios","ecdc","mobilidade","portimão","redução","milhão","algarve","regiões","regiões","braga","doente","linha","zonar","pública","norte","mil","pedir","medida","face","taskforce","joão","causar","crescimento","estatal","ómicron"
"27","sobrar","isolamento","sobrar","refugiado","covid","durar","regressar","medo","criança","cobertura","milhões","crianças","hopkins","vidar","sugerir","acompanhar","anunciar","mil","opinião","público","portugal","august","caso","picar","juntar","romano","áustria","julho","doente","classic","classic","classic","classic","abril","classic","fevereiro","forte","ter","sanofi","pedrar","positivar","com","evoluir","chefe","clube","este","escrever","redução","evolução","ciências","crescimento","baixar","caso","ricardo","ter","dos","faixar","sales","última","insa","riscar","regiões","vermelhar","tejo","cem","desta","índice","presidência","lotação","habitante","superior","altura","melhor","formar","neste","útil","criado","organização","fmi","se"
"28","dizer","testado","muito","imunidade","entretanto","dezembro","clínico","esclarecer","têm","idoso","acelerar","reinar","acompanhar","organização","riscar","não","autocarro","conferência","obrigar","obrigar","perto","aqui","ver","controlado","protestar","vagar","confirmado","sugestões","caso","heading","heading","heading","heading","abrir","heading","clínicos","tão","reconhecer","parar","diagnóstico","de","urgente","suspenso","da","estar","nacional","prever","february","luso","evolução","nacional","acima","em","ter","tonelada","riscar","superior","insa","últimos","decrescente","março","valor","de","haver","portugal","cuidado","registar","torr","habitante","real","semana","indicador","obrigar","sanitária","entender","ficará","excepcional","sem","bater","mais"
"29","quarentenar","questionado","sintoma","recuperado","podar","imunidade","diárias","laboratório","anticorpo","evolução","estudo","vítimas","morte","mundo","execução","tão","viseu","dado","mental","incluir","dia","colocar","diários","após","pandemia","seis","agora","seguinte","isso","web","web","web","web","absolutamente","web","médio","surgir","outubro","insuficiente","preventivo","palácio","artigo","espanhol","directo","sousa","ligar","receber","temer","elevado","variante","subido","controlado","centrar","limitar","actividade","caso","dgs","mais","dos","caso","ficar","registar","tendência","nacional","divulgado","valor","enfermar","portimão","refeições","baixar","ministrar","lista","determinar","pedido","encerrar","parar","gabinete","adiantar","jardim","combater"
"30","isolamento","voltar","coronavírus","pessoa","ovar","que","coronavírus","nenhum","registar","já","por","parecer","cobertura","ryan","tóquio","dos","avança","espanhol","países","contra","mundo","qual","emergências","deles","confiança","publicar","excesso","infecção","mundial","falsar","effects","effects","effects","absoluto","falsar","único","paulo","surto","assembleia","suspender","planear","impôs","incluir","malheiro","presidência","quem","equipar","algarve","ajudar","tendência","habitante","menor","especialista","que","cem","joão","apresentar","por","ano","deverá","nacional","portugal","crescimento","insa","novo","direcçãogeral","cama","intensivo","esplanada","ministro","última","continental","aceitar","declaração","nacional","centro","lhe","óbitos","europarque","base"
"31","graça","isolar","doenças","ler","questão","surtir","infectado","palavra","muito","recomendar","qualidade","seguinte","acompanhamento","seu","anunciar","milhão","referir","partilhado","já","caso","protecção","terá","foz","usar","inglês","propagação","infecção","rebelar","ligeiro","effects","nameannotation","nameannotation","nameannotation","acabar","effects","partilhar","acontecer","antónio","anticorpo","seu","castex","december","período","salvador","nuno","confiança","auxílio","santo","pedir","contudo","acima","isto","semana","com","valor","município","acima","longo","fase","registar","de","odemira","antunes","em","números","riscar","cuidado","acima","comércio","municípios","muito","leitura","leitura","consulta","pedido","mantêm","redução","taskforce","lama","agência"
"32","porque","minutar","nós","doença","animal","aprender","quantidade","coronavírus","unir","esclarecer","ninguém","desconfinamento","por","pandemia","morrer","por","seguinte","errado","relativo","pandemia","obrigado","comunidade","espanha","venezuela","antónio","stayaway","pandemia","isolamento","este","nameannotation","nameintense","nameoutline","nameintense","acção","nameannotation","conjuntar","independente","pequeno","desportivo","profiláctico","jean","vacinação","acordo","ricardo","profiláctico","presidente","botelho","carmo","urgente","santo","instituto","observar","marta","santo","cumulativo","menor","costa","mil","registado","nacional","divulgar","inquérito","nível","tendência","associado","dia","ministro","índice","retalhar","transmissibilidade","açores","saber","riscar","utilizar","redar","massa","semabrigo","coordenar","zoológico","anticorpo"
"33","freitas","coronavírus","minutar","muito","texto","wuhan","precisar","cientista","regressar","doença","guinébissau","ao","há","vagar","semanal","internado","instituição","financiamento","obrigado","países","sugestões","desinfectante","covid","acompanhar","covid","idoso","romano","aula","mundo","nameintense","namenormal","simple","namenormal","acções","nameintense","mensagem","rastrear","gripar","prevenção","notar","eficácia","contar","escolar","que","sales","acompanhamento","social","alemã","alertar","introduções","prisional","inferior","patologia","grande","mil","mil","avançar","haver","miranda","taxar","internamento","estudar","fase","nível","médicos","rt","região","vidar","turísticos","negativar","médio","valor","acompanhamento","algum","passado","encerramento","urbano","gastar","público","elevado"
"34","esperar","mais","tudo","desejar","parar","portugal","podar","ser","recente","muito","oxford","último","especialista","morrer","subir","companhia","gripar","voto","quartafeira","intensivo","pandemia","romano","respeitar","loja","lar","lar","ao","infecções","país","namenormal","nameoutline","nameintense","nameoutline","aceder","namenormal","durar","graça","usar","investigador","com","oficial","presidência","contacto","candidatar","presidente","social","apoiar","público","espanha","joão","superior","um","alemã","transmissibilidade","diminuição","realizado","matriz","abril","dourar","apresentar","alguém","mês","está","relatório","realizar","completar","vieira","voltar","partir","sextafeira","provar","manhã","actividade","actividade","suspenso","etapa","luanda","neste","equatorial","grande"
"35","fase","há","campar","ricardo","universidade","chinar","alteração","obrigar","pandemia","museu","mostrar","mortal","mãªs","registar","comigo","rtp","isabel","adse","leitura","acompanhar","italiano","restrições","domingo","pandemia","excepcional","rodrigar","organização","recusar","de","nameoutline","pt","namenormal","simple","aceitar","nameoutline","redução","actualmente","estar","junho","determinar","resultado","regional","antecipar","agendar","agendar","pública","hospitalar","marta","janeiro","caso","representar","de","idade","explicar","população","dado","dado","nível","mil","jorge","universitário","específicos","cem","boletim","surto","vieira","sesimbra","semana","obrigatório","afectado","lagoa","relativamente","parar","executivo","pouco","vacinação","migrante","económico","guiné","principal"
