"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"18","não","emergência","água","às","detenções","internar","crime","concelho","santuário","centro","fase","impor","sem","venezuela","das","costa","irlanda","estrangeiro","partir","comunidade","quem","verão","habitante","abta","ecdc","república","le","checar","europeu","unir","espaços","entrar","mas","governar","poder","escola","encerramento","período","encerrar","loja","extremar","escola","proibição","de","loja","dispersar","emergência","domicílio","das","estabelecimento","das","máscara","local","gnr","em","circulação","cliente","pessoa","lotação","decretar","tribunal","máscara","transportar","densidade","mesmo","praia","segurança","independente","actividade","encerramento","antigénio","mesa","de","além","próxima","beber","cliente","ou","dezena","perceber"
"19","ovar","comercial","administração","decretar","forças","forças","fiscalização","regra","fase","ou","emergência","trânsito","porta","junho","reabrir","britânico","negócios","negócios","obrigatória","máscara","obrigatório","portugal","manter","efeito","efeito","incidência","união","cumprir","depois","iorque","em","pandemia","fazer","trabalhar","das","das","recolher","primeiroministro","dia","hora","restrições","medida","riscar","merkel","ao","eindhoven","local","marcação","medida","proibição","zonar","parque","jardim","miami","psp","domingo","às","reabertura","aberto","dispersar","reabertura","distanciamento","jogar","noite","espanhol","fim","até","social","económicas","operação","digital","antigénio","evento","partir","digital","cercar","policial","acesso","vladimir","necessário"
"20","medida","assegurar","bem","deslocações","cercar","administração","deter","cgtp","madrid","praça","transportar","estrangeiro","terrestre","dizer","espaço","decisão","inglãªs","municípios","discoteca","obrigatória","ou","qualquer","esperar","macau","ministrar","irlanda","habitante","meado","pã´r","semana","conselho","por","em","máscara","restrições","recolher","circulação","familiar","de","às","dia","aumentar","encerrar","caso","comercial","proibição","aberto","trimestre","encerrar","emergência","francês","loja","livrar","manter","quatro","espaços","sector","segundafeira","desconfinamento","partir","maio","às","distanciamento","segurança","santo","espectador","instaurado","preço","poder","antigénio","evento","às","espaço","ruir","festa","ocupação","ajuntamento","membro","negativar","global"
"21","essencial","vigor","ou","fiscalização","restrições","psp","forças","lutar","máscaras","maio","espanhol","viagem","quando","bar","aeroporto","viajante","corredor","tribunal","antar","britânicos","estrangeiro","rua","seguro","quarentenar","sextafeira","país","dado","regra","quintafeira","máscaras","que","está","todo","medido","estabelecimento","comércio","ou","celebrar","ou","restaurante","janeiro","dezembro","restrições","ao","essencial","concelho","concelho","dever","tentar","circulação","encerrar","evento","segundafeira","policial","luso","decretar","bar","maio","às","fronteirar","máscaras","cafés","psp","limitar","noite","incumprimento","espaços","laboratórios","câmara","euro","presidente","primeiroministro","negativar","pcr","auto","digital","manifestações","de","empregar","estadosmembros"
"22","circulação","entrar","deslocar","forças","circulação","regra","por","eduardo","prolongar","instalação","dez","mês","países","suécia","britânicos","itália","região","ou","viajar","excesso","supermercado","aumentar","turismo","país","entrado","acima","país","nível","registado","italiano","sobrar","restrições","ou","circulação","recolher","novembro","ajuntamento","festivo","medida","aumentar","essencial","vigor","encerramento","governar","postigo","por","recolhimento","indivíduos","rir","âmbito","evento","livrar","bem","medida","pessoa","restaurante","cinema","abrir","finsdesemana","local","restrições","lotação","multa","lotação","ligar","participante","funcionar","municipal","segurança","ilegal","restaurante","assinar","podar","evento","governar","estabelecimento","acusar","testar","governar","passar"
"23","concelho","transportar","internar","operação","decretar","circulação","gnr","autocarro","regiões","viajante","reabertura","restaurante","negócios","levantar","ue","corredor","ministrar","el","outro","chegado","voar","voltar","cumprir","algarve","habitante","ue","longe","vírus","relatório","primeiroministro","aplicação","partir","situação","ministro","vigor","emergência","fechado","poder","proibição","reduzir","noite","restaurante","março","conter","entrar","limitar","por","enfrentar","decisão","viagem","recolher","usar","evento","jornal","jogar","reabrir","teatro","polícia","reabrir","actividade","emergência","balnear","manchester","estádios","cidade","selecção","gratuito","antigénio","euro","pedrar","parar","cliente","restrições","menos","restrições","alcoólicas","com","recuperar","sector","impacto"
"24","encerramento","públicos","âmbito","por","estar","sanitária","comunicar","administração","deslocar","bar","território","passageiro","espanhol","cabo","união","chefe","julho","habitante","espanhol","madrid","britânicos","descer","transportar","seu","turista","turismo","comissão","governar","turista","aprovar","confinamento","confinamento","semana","usar","estar","vigor","nível","recomendar","noite","parar","sábado","seguinte","escola","fechar","nova","entrar","domiciliário","recolher","holandês","sextafeira","parar","restrições","entrar","prorrogar","ilegal","entrar","cafés","restauração","livrar","máscara","actividade","argentino","cumprimentar","city","ter","lisboa","cultural","farmácias","económica","associação","contexto","reabrir","entrado","segurança","acreditar","segurança","contar","encontrar","exigir","onu"
"25","decisão","sindicato","crime","estar","ir","obrigação","maio","santuário","gnr","levantamento","até","bar","levantada","será","nomeadamente","português","restrições","em","medido","regiões","registar","por","sousa","demissão","corredor","habitante","checar","abaixar","taxar","belga","até","mas","máscara","riscar","de","decretar","famílias","impor","obrigatório","recolher","vivar","quintafeira","partir","loja","por","aplicar","proibição","agente","vigor","desta","impor","ou","concelho","emergência","proibição","proibição","quatro","comunicar","esplanada","ao","profissional","praia","beber","populacional","comer","estabelecimento","obrigatório","fiscalização","municipal","coimbra","descarregar","discoteca","gratuito","permitir","segurança","obrigatório","ou","alimentar","emmanuel","proporcional"
"26","comunicar","veículos","forças","período","sanitária","desobedecer","encerrado","católica","período","vão","fim","quarentenar","comissão","europeu","viajar","terrestre","frança","alentejo","local","entrar","que","últimas","país","viajar","semana","valor","província","alertar","actualmente","reinar","quartafeira","estar","vão","encerramento","antónio","grande","evitar","confinamento","familiar","dezembro","incumprimento","festa","escócia","restrição","às","recolhimento","noticiar","crime","dever","concelho","reuniões","distanciamento","internar","durante","loja","restauração","fiscalização","municipal","partir","praia","segurança","reabrir","máscaras","assistir","esplanada","portuguãªs","decisão","polícia","similar","laboratórios","link","medida","antigénio","em","por","regra","resultar","manifestante","macron","aparecimento"
"27","assim","das","transportar","pessoa","das","restrições","detenções","comercial","japão","cidade","esplanada","permitir","de","domingo","levantada","badajoz","madeirar","conselheiro","vindo","negócios","sair","bélgica","ponto","portugal","restrições","reduzir","restaurante","ele","isolamento","fossar","local","muito","por","vigor","ao","às","estabelecimento","época","medido","manter","partir","frança","governar","teletrabalho","concelho","desobediência","contraordenação","proibido","comercial","confinamento","propagação","vigor","aeroporto","período","esplanada","pessoa","até","geral","até","estabelecimento","formar","não","conter","polícia","ruir","outro","comércio","até","restaurante","às","pdf","anunciar","todo","máximo","regressar","recinto","linha","dourar","pã´r","calmar"
"28","anunciar","concelho","em","internar","encerrado","zona","fimdesemana","cabeleireiro","maioria","medida","aéreas","acessível","onde","lista","baixo","incluir","viajar","algarve","destino","entrado","confinamento","férias","que","que","aumentar","matt","belga","partir","partir","livrar","ajuntamento","todo","primeiroministro","se","confinamento","ou","merkel","reuniões","partir","essencial","das","partir","entrar","fimdesemana","empresa","fimdesemana","excepções","finsdesemana","segurança","deslocar","decisão","incumprimento","obrigatório","norma","evento","actividade","municipal","festa","abrir","escola","francês","físico","direito","cidade","desportivo","comercial","direcçãogeral","ou","incerteza","usar","publicado","actividade","mesa","noite","desconfinamento","área","aquele","domingo","parar","medida"
