"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"33","mercado","apontar","diminuição","pelos","confirmar","máximo","valor","nacional","grupar","divulgado","primeiro","instituto","confinamento","estará","oriundo","versão","diagnosticado","ginásios","máximo","paciente","incluir","obrigatório","importado","francês","guangdong","estar","sem","diminuição","infectado","mas","internacional","todo","últimas","ter","agendar","celebrar","âmbito","direito","períodos","contra","albuquerque","formação","segurança","voto","decidir","ministrar","economia","apoio","criação","março","debater","indicador","marcelo","debater","terminar","internar","última","desconfinamento","assembleia","liberdade","depois","combater","deverão","evitar","com","trabalhar","centena","mostrar","portavoz","com","cuidado","há","internamento","minuto","setúbal","haver","haverá","aglomerado","dever","departamento"
"34","aeroporto","quedar","ligações","milhões","junho","sempre","menos","anterior","país","dado","confinamento","fronteira","declarar","link","maior","itália","austrália","hong","país","nordeste","qual","alto","coronavírus","incluir","incluir","domingo","paciente","ecdc","israel","novo","envolver","lockedfalse","identificado","dizer","montante","permanência","ou","ministro","permanência","regra","emergência","justificar","parar","consenso","presencial","não","facilitar","presidente","sousa","mensagem","demorar","creche","partido","precisar","circulação","definir","último","presidência","antecipar","medida","regime","juntar","função","pública","alertar","consulta","limitado","norte","ilegal","dos","são","divulgado","aplicar","procurar","votar","participante","básico","lectivo","perito","espanha"
"35","anunciar","semana","ponto","suíça","oficial","redução","aplicações","automóvel","julho","económica","limitar","dizer","pouco","recebao","contágio","oficial","asiático","diagnosticar","diário","diários","identificar","em","sarang","províncias","doença","melbourne","informar","guangdong","por","infectado","fimdesemana","asiático","social","direito","presidência","comer","médicos","declarar","pev","restrições","ministrar","janeiro","encontrar","dizer","executivo","mobilizar","marcar","criticar","rodrigar","fechar","preocupado","próxima","terreno","regra","se","públicos","parar","colectivo","vigor","ter","juntar","terçafeira","ter","qualquer","contar","manuel","cip","que","josé","secção","preços","média","política","rádio","eleitoral","comunidade","vigor","aluno","digital","noite"
"36","francês","imagem","cancelar","quedar","cidade","desde","enfrentar","negócios","indústria","empresa","distribuição","comissário","final","versão","instituto","origem","daqui","populoso","implementar","três","passado","informar","paciente","maior","obrigatório","frança","país","gravar","consecutivo","haver","município","cirúrgicas","doença","comunicação","secretáriogeral","concluir","rebelar","vigorar","viseira","psd","sublinhar","mensagem","ps","posição","social","presidencial","ruir","prematuro","reconhecimento","iniciativo","túnel","sobrar","intenção","não","sousa","vários","ps","mortal","fase","eduardo","ontem","restrições","imagem","disponíveis","ministrar","urgências","principal","apresentar","mulher","afirmar","público","desenvolver","semelhante","príncipe","deus","não","estabelecimento","orientações","dgs","novembro"
"37","já","alemão","coronavírus","ponto","portuguãªs","faltar","deverá","mal","entrar","mãªs","enfrentar","reinar","reunião","somar","somar","disponível","abastecedor","assim","cancelamento","últimas","surtir","anunciar","morte","surtir","importado","nível","primeiroministro","causado","novo","departamento","resultado","estações","oficial","ctp","respeitar","permitir","francisco","dirigente","promotor","individual","natal","bom","saída","lar","privar","videoconferência","elemento","que","digital","defender","responsabilidade","possível","psd","infarmed","económico","primeiroministro","rebelar","câmara","combater","portugal","situação","situação","sales","férias","acção","preparação","residente","países","atingido","tentar","se","situação","garantir","amarelar","inocular","transmissão","contacto","regra","vão","terçafeira"
"38","primeiro","ganho","dos","iniciativo","produzir","aquisição","série","agendar","diminuir","fase","ministro","população","europeu","país","vagar","sudeste","exterior","aumentar","passado","hora","autoridade","ir","total","início","alto","incluir","israelita","excepto","ultrapassar","autoridade","actualmente","pequim","organização","terçafeira","um","manifestar","urgência","considerar","renovação","saída","apresentado","se","combater","candidatar","lei","mal","estratégia","posição","comissão","desconfinar","ceder","pan","garantia","contexto","juro","governar","tribunal","estudante","renovação","propor","câmara","considerar","adolescente","imagem","aluno","perder","países","significativo","antar","intensivo","preparado","adulto","universidade","luso","sesimbra","ordem","pessoal","redar","recomendado","dia"
"39","estão","manhã","guerra","educação","instagram","valor","mesquita","estratégia","médicos","representar","envolver","período","alemanha","quatro","doenças","generalizado","encerramento","número","infecções","registar","grande","coronavírus","domingo","indonésia","início","victoria","em","medida","loja","gravar","saúde","sobrevivência","nesta","dos","primeiro","agente","nenhum","situação","ocupação","lembrar","sala","também","isso","encerramento","situação","confinamento","assunto","rir","falar","assembleia","testar","passo","renovação","aprovar","estar","social","assembleia","lamentar","quintafeira","mas","praça","coronavírus","vicealmirante","rodrigar","cruz","diagnóstico","dever","agora","agostar","instituto","fundação","fase","planar","continuar","apenas","pública","sala","interior","meneses","em"
"40","ponto","londres","desde","família","dia","revelar","grande","nove","dado","história","índice","ler","nacional","controlar","coreia","abastecedor","nova","aéreas","viajante","evitar","semana","auckland","consecutivo","até","medido","ministério","importado","número","registo","média","caso","cautela","apresentar","cgtp","declaração","irá","clínicos","escola","bem","cds","fundamental","social","vigorar","iniciativo","presidência","ministro","psd","ruir","vacina","próximo","mensagem","social","gradual","abril","conselho","crise","rir","exposição","final","estar","assim","cidade","discutir","céu","enorme","exame","global","aprender","mãos","rádio","fornecer","cuidado","associação","carlos","governar","bem","não","ser","protecção","sintoma"
"41","parque","sentimento","passado","barril","estado","mercado","empresar","dos","abrir","medido","contracção","vacinar","frança","assinar","local","ou","detectar","daqui","metropolitano","detectar","anunciar","morte","surgir","asiático","infectado","segundafeira","sob","indicar","autorizar","segurança","interior","ffp","estar","receber","comunicação","vigor","oficial","psd","encontrar","constitucional","rebelar","ano","defender","pedir","confinamento","andré","restritivo","presidencial","emergência","líder","fundar","pequeno","decisões","ps","particular","prosseguir","portuguãªs","assembleia","ministro","avisar","aqui","menor","cautela","gove","imagem","que","justiça","equipa","comparar","sem","birmânia","ilhar","marcar","claro","dosar","será","sintoma","utilizar","aula","consultar"
"42","causar","parir","navio","bolsar","portugal","natural","igual","documento","departamento","avisar","que","sofrer","neste","daqui","num","quarentenar","domingo","meianoite","oriundo","confinamento","paciente","exterior","covid","austrália","coronavírus","propagação","cidade","estádios","sofrer","facto","apoio","casar","ser","pedir","receber","dos","prestar","forças","físico","debater","chile","estrutura","ouvir","presidente","fazer","cds","siza","henrique","ana","depois","presidência","dever","governar","teletrabalho","nesta","lêse","comunista","verão","poderá","decretado","geral","lado","frisar","campismo","lidar","profissional","ligado","ghebreyesus","perto","farmacêuticos","ocupação","lisboa","num","tossir","mantém","saúde","parar","comer","serão","variante"
"43","viagem","comboio","raro","ir","jovem","jogar","portugal","mês","menos","comunicar","declarações","serviços","necessário","nova","versão","nova","mãªs","activo","indicar","recordar","estar","oficial","capital","importado","atingir","consecutivo","desde","grande","setembro","ler","suportar","epidemiologia","mudança","assentar","relembrar","contraordenação","referir","contra","líder","il","rússia","suécia","jerónimo","líder","particular","pev","vieira","defender","parar","ouvir","regra","criticar","primeiroministro","escola","zonar","acções","saber","quem","restrições","psd","época","ceder","referir","daquilo","temporária","quase","aceitar","moreira","assegurar","número","vagar","diferente","são","gravar","díli","aérea","redar","bebés","vigor","ano"
"44","quedar","ler","anterior","por","aquele","chamada","autocarro","instituto","desde","ir","esperar","austrália","público","antar","visar","datar","últimas","comissão","ficar","incluir","activar","ele","nacional","decretar","consecutivo","actual","províncias","semana","unido","nacional","pequim","guterres","qingdao","chefe","comum","segurança","dever","armada","processo","luís","direito","fim","admitir","ver","política","joacine","mesa","ouvir","passo","pcp","pedir","base","avisar","formar","pública","futurar","marcelo","frente","parar","generalidade","economia","deputar","ministro","araújo","preparação","de","por","casamentar","fevereiro","percentagem","matriz","ritmar","onde","enviado","marcação","amador","sempre","dever","educação","depois"
"45","face","rua","vítima","fábrica","baixar","ramadão","milhões","unido","mês","últimos","março","contracção","correcto","descarregar","exterior","levantamento","prever","chamado","exterior","meianoite","viajante","parir","acusar","venezuelano","províncias","austrália","comissão","total","média","nível","paços","desempenhar","nordeste","será","venezuela","debater","dos","liberal","definido","eleições","manter","já","antónio","lembrar","assembleia","exercer","voto","gomar","política","abertura","continuar","comunicação","lei","moratórias","sucessivo","origem","lembrar","se","falar","governar","futebol","desportivo","está","polémica","confiar","fechado","produção","positivar","estrangeiro","internamento","haverá","adequado","acesso","testar","alcoólicas","domiciliário","regra","certificado","comportamento","detectar"
"46","ler","fimdesemana","dólares","títulos","mês","colocar","problema","segundar","próximos","maio","pedido","dinamarca","bori","ou","após","inscrever","mercar","pelar","mil","contágio","informar","mês","continental","nacional","morto","então","hong","alto","de","apesar","enquanto","autoridade","províncias","debater","cdspp","declaração","assunto","pev","forte","direito","disso","permitir","conselho","próxima","circunstâncias","mundo","plataforma","deixar","vendar","internamento","regressar","um","actividade","lembrar","emergência","processo","criticar","comissão","renovar","certar","todo","escrever","defender","crise","quinzena","saúde","descontrolar","contingência","medicinar","necessário","espectador","cartar","frança","hotel","meio","estrelar","açores","pai","algum","existir"
"47","agência","face","arquipélago","bordar","pelos","cincar","gerar","viagem","económica","regressar","recusar","início","falsar","começado","mercar","registar","público","prever","suspensão","medida","sul","ajuntamento","religioso","quase","madrid","importado","coronavírus","permanecer","relacionado","sábado","norte","ir","apoio","rodrigar","que","respeitar","emitir","condições","apoio","liberal","planar","fase","igreja","apontar","fechar","privar","departamento","testar","usar","continuar","um","saber","dinamarca","reunir","públicas","prr","aprovado","não","considerar","rir","justiça","mensagem","biden","medida","durão","taskforce","disponibilizar","natural","significativo","continental","há","correar","divulgar","caso","mudar","aproximadamente","geral","conhecer","pontar","unidade"
"48","terçafeira","europeu","mil","norteamericana","pedido","dívida","ano","pã´r","anunciar","ao","agostar","estimar","um","ressurgimento","últimas","investigador","estar","pouco","importado","deixar","vagar","vitória","vicepresidente","de","território","comissão","doença","oito","diárias","setembro","pagar","que","convenção","costa","ainda","saída","votação","ministrar","decretar","presidente","excepção","apesar","decretar","votação","ver","sempre","cdc","poderá","decretar","querer","próximos","sempre","voltar","decidir","lei","próxima","votar","poder","se","contraordenação","levantada","teletrabalho","duarte","segundafeira","debater","potencial","ser","estudar","comissão","necessidade","declarações","oxigénio","pedir","provar","nesse","sigla","jovem","silvar","rastreio","também"
"49","perder","perder","tornar","viajar","meu","mundial","em","comunicar","aumentar","custo","alteração","mercar","suécia","estatal","quarentenar","janeiro","ou","três","escola","vírus","ficar","de","melbourne","gravar","francês","asiático","restrições","de","resultado","zonar","criar","necessárias","existência","bancada","acompanhar","realização","próximo","sextafeira","iniciativo","contenção","frente","que","líder","executivo","ordem","favor","branco","epidemiar","consenso","objectivo","necessárias","critérios","se","medida","deputado","tomar","iniciativo","da","deverá","isso","título","missão","especial","garantir","portavoz","segurar","são","antar","valar","emmanuel","jorge","horários","grande","andré","alívio","testar","períodos","estabelecimento","em","cumprir"
"50","instituto","ponto","história","industrial","desempregado","linha","europeu","restar","atingir","ajudar","avança","medir","externar","caso","residente","dois","gravar","coronavírus","detectado","australiano","diagnosticado","fronteirar","guardian","coronavírus","gravar","gaza","dia","regra","estar","valor","única","lectivo","função","turismo","portugal","ou","assim","declaração","reunião","partir","acesso","só","necessário","infarmed","sector","cursar","ordem","final","presidência","parar","esperança","actual","assumir","cds","diplomar","habitação","ao","entregar","decisão","presidente","implementação","act","poder","manter","tocar","baixar","durante","profissional","médicos","enfermeiro","manter","garantir","deixar","outubro","definido","ciclo","identificação","cabo","professor","formação"
