"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"11","este","coronavírus","bolsonaro","infectar","miguel","unidade","município","antónia","lisboa","realização","terceirar","príncipe","municipal","lago","comunicar","santo","comunicar","madeirar","administração","homem","identificado","câmara","hospital","vila","casar","activo","fonte","testar","lar","quatro","positivo","ter","infectado","dois","idoso","miguel","positivar","santo","luso","concelho","quatro","ilhar","caso","instituição","santo","caso","estrutura","associado","activo","são","activo","funchal","ilhar","caso","delgado","açores","arquipélago","grupo","flor","referir","caso","doente","sarscov","transmissão","cantão","activo","positivo","algarve","costa","isolamento","saúde","arquipélago","chinar","trimestre","últimas","transmissão","importado","miguel","restante","actividade"
"12","rir","utente","hospital","positivar","municipal","ilhar","cercar","açores","vermelhar","matosinhos","abrantes","director","residente","de","caso","bombeiro","positivo","évora","região","de","vigilância","açores","concelho","positivar","iasaúde","positivar","hospital","madeirar","unidade","bragança","infectado","com","santo","positivo","instituição","estabelecimento","câmara","positivo","casar","regional","estão","infectado","luso","activo","distrito","idoso","direcção","funcionários","açores","transmissão","vila","sanitária","caso","activo","regional","direcção","campar","dr","actualmente","turísticos","contacto","disponível","recuperações","contabilizar","transmissão","activar","ilha","aula","dr","importado","dr","hora","funchal","províncias","miguel","diagnosticado","transmissão","doente","madeirar","número"
"13","confirmar","paulo","brasileiro","mulher","hospitalar","vila","concelho","lar","testado","negativar","misericórdias","arquipélago","idoso","funcionários","câmara","covid","funcionários","isolamento","concelho","póvoa","aeroporto","confirmado","activo","activo","instituição","cadeia","positivo","fonte","positivo","unidade","casar","luso","instituição","da","madeirar","três","isolamento","positivar","idoso","caso","concelho","açores","vila","caso","protecção","distrito","surtir","estão","saúde","vila","transmissão","utente","transmissão","transmissão","viseu","autoridade","delgado","sindicato","maria","santo","açores","concelho","recuperado","local","ilhar","província","covid","casar","importado","contabilizar","importado","açores","sábado","região","indicar","ilhar","direcção","surtir","contágio","qual"
"14","estar","vila","instituição","instituição","idoso","centrar","da","região","infectado","madeirar","unidade","casar","autoridade","activar","concelho","positivar","concelho","testar","caso","isolamento","são","região","internado","doente","de","fonte","covid","realizado","cincar","três","bragança","isolamento","testar","profissional","casar","idoso","transmissão","luso","hoje","distrito","activo","região","infectado","positivo","de","testar","região","contacto","caso","direcção","caso","surtir","região","são","caso","hospital","nível","situações","tomé","activar","hospital","estará","unidade","ilhar","dr","recuperações","caso","caso","transmissão","saúde","província","autoridade","novo","hora","novo","madeirar","arquipélago","festa","transmissão","parque"
"15","bolsonaro","rir","portar","homem","luso","santo","utente","utente","câmara","hospital","setúbal","regional","qualquer","positivar","dois","idoso","crianças","casar","positivar","positivar","isolamento","situação","luís","hospital","regional","casar","madeirar","surtir","isolamento","profissional","da","santo","misericórdia","um","misericórdia","dois","adiantar","açores","distrito","direcção","misericórdia","terceirar","positivo","misericórdia","luso","regional","distrito","idoso","testar","recuperar","ilhar","caso","dr","local","autoridade","aeroporto","alojamento","estão","activo","testar","direcção","direcção","total","activo","miguel","guangdong","sarscov","bettel","restante","direcção","restante","dr","autoridade","direcção","desde","quatro","comissão","açores","ilhar","assistencial"
"16","clube","real","infectado","resultar","vila","miguel","despistagem","creche","residente","santo","lisboa","doente","lar","autoridade","crianças","câmara","hospital","covid","casar","resultar","indicar","administração","simão","santo","testar","madeirar","casar","de","região","madeirar","idoso","pelar","covid","positivar","região","instituição","regional","cincar","infectar","positivar","regional","surtir","câmara","estão","município","activo","idoso","infectado","contacto","contacto","lar","ilhar","local","hora","santo","doente","nordeste","são","arquipélago","funchal","são","aluno","activo","registar","saúde","total","rastreio","detectar","sul","transmissão","yunnan","infecções","infecções","residente","são","indicar","recuperado","três","indicar","agendamento"
"17","público","da","distrito","ilhar","distrito","açores","operação","funcionários","vila","estabelecimento","hospitalar","azambuja","local","realizado","alentejo","testar","resultar","concelho","de","casar","açores","ilhar","caso","morar","santo","região","hese","estão","referir","fonte","concelho","dois","positivar","covid","positivar","surtir","santo","transmissão","testar","dos","câmara","espírito","idoso","açores","civil","vila","luso","açores","transmissão","contactar","saúde","situações","autoridade","saúde","concelho","transmissão","riscar","açores","importado","delgado","viajante","descarregar","funchal","nove","comissão","terceirar","nove","contactar","santo","autoridade","galar","activo","últimas","jiangsu","hora","activo","diagnosticado","município","identificar","sep"
"18","novo","está","miguel","rastrear","funcionários","municípios","caso","português","comércio","serralves","luso","se","covid","miguel","resultar","comunicar","infantário","fmivps","vigilância","activo","cumprir","três","identificado","distrito","confirmado","câmara","caso","administração","são","casar","misericórdia","concelho","concelho","testar","três","dgrsp","três","caso","regional","idoso","distrito","provedor","activo","ilhar","activo","câmara","associado","caso","associado","picar","são","instituição","utente","extremar","sarscov","contacto","heroísmo","cincar","delgado","positivo","dez","link","aluno","situações","açores","são","lêse","em","reportar","lêse","detecção","chinãªs","positivo","autoridade","contabilizar","registar","dr","transmissão","doente","parar"
"19","resultar","madeirar","mulher","dois","doente","caso","vão","lisboa","maria","quarentenar","picar","quintar","caso","algarve","santuário","militar","infectado","registar","cuidado","covid","concelho","luso","activar","lar","quatro","miguel","revelar","municipal","confirmado","concelho","hospital","resultar","vila","isolamento","positivo","profissional","ilhar","recuperado","agência","unidade","idoso","quatro","provedor","terceirar","açores","luso","dr","recluso","direcção","cadeia","surtir","corvo","contacto","resolução","restante","são","santo","concelho","cincar","transmissão","dr","recebao","positivo","novo","região","pontar","novo","estudante","arquipélago","últimas","últimas","jiangsu","restante","confirmado","local","novo","sudeste","madeirar","qual","transmissão"
"20","presidente","deter","matosinhos","primeiro","testado","hospitalar","local","nomeadamente","regional","regressar","positivo","infecção","num","resultar","festa","açores","realizado","quatro","aeroporto","distrito","vedro","miguel","positivar","cuidado","isolamento","confirmado","isolamento","luso","estão","da","câmara","da","casar","luso","unidade","câmara","chave","são","provedor","madeirar","testar","activo","quatro","região","municipal","terceirar","mendonça","região","instituição","autoridade","direcção","peixe","lar","desde","miguel","adiantar","de","portar","espírito","autoridade","importado","versão","indicar","aeroporto","últimas","delgado","autoridade","confirmar","infectado","açores","autoridade","surtir","transmissão","quatro","doente","ler","ler","santo","activo","hoje"
"21","informar","testar","misericórdia","regional","ilhar","gaiar","luso","tipo","da","vila","realizado","idoso","funcionários","doente","funcionários","maria","comunidade","doente","rastrear","vigilância","torr","dedicado","lar","funcionários","positivar","infectado","agência","activo","médicos","surtir","informar","em","ano","distrito","centrar","testar","madeirar","distrito","fonte","estão","autarca","são","região","luso","residente","ilhar","nélio","transferido","estão","activo","de","rabo","valar","zelândia","contacto","projectar","flor","cirúrgicas","dr","sete","situações","pdf","local","permanecer","arquipélago","santo","local","passageiro","chinar","público","cidade","restante","centrar","registar","três","desde","doente","activar","positivo","dr"
"22","covid","jair","colaborador","resultado","local","lisboa","região","restritivo","civil","covid","freguesia","região","positivar","hospital","évora","unidade","autarquia","autoridade","hospital","luso","activo","rastrear","aeroporto","hospitalar","transmissão","instituição","idoso","infectado","testar","isolamento","positivar","câmara","unidade","três","revelar","tender","idoso","bombeiro","total","santo","évora","qual","internado","unidade","torr","concelho","activo","santo","região","freguesia","referir","civil","secretário","activar","venezuela","concelho","pontar","recuperações","lisboa","autónoma","transmissão","transmissão","região","hospital","importado","positivo","chinar","origem","local","referir","informar","nanjing","anunciar","miguel","ilhar","são","norte","diversão","últimas","nações"
"23","vítima","march","prisional","testado","lopes","hospital","conjuntar","miguel","edifício","luso","ilhar","autoridade","concelho","caso","clube","fmivps","ferreiro","vigilância","oito","são","qual","cuidado","iasaúde","ilhar","cumulativo","distrito","dizer","santo","iasaúde","região","centrar","surtir","local","santo","luso","madeirar","miguel","évora","indicar","região","instituição","luso","concelho","regional","misericórdia","corvo","de","positivar","dr","notar","mendonça","aveiro","admitir","autónoma","registar","funchal","angra","turista","turma","inferior","funchal","autoridade","março","autónoma","macau","casar","tejo","contacto","são","são","arquipélago","anunciar","quatro","província","qual","miguel","activar","internado","activar","capacidade"
