"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"34","realização","enviar","completar","espectáculos","investigador","estudoemcasa","universidade","associação","comunicar","dos","metro","aula","abrir","desconfinamento","refeições","terão","privado","odivelas","cascar","lourar","todo","encerramento","ou","vigor","por","meio","fronteirar","declarar","agente","maior","países","apresentado","abortar","saúde","autoridade","pelar","caso","activar","ler","alto","paciente","notícia","sem","países","reduzir","caso","amostra","provável","iniciativo","especialista","hora","ir","províncias","portavoz","viajante","diagnosticar","significar","cincar","vacina","algum","semana","lugar","novo","novo","afirmar","surgir","ecdc","assim","levantada","desconfinamento","das","confirmar","ser","permitir","centrar","ordem","director","doutor","lisboa","ensaio"
"35","actividade","das","data","estudante","técnico","agrupamento","museu","clube","crianças","das","cidade","senhor","desportivo","crianças","proibição","pessoa","solidariedade","estar","lourar","portugal","continental","beber","digital","especial","organizar","reunião","utilizador","teatro","homólogo","irá","mundo","normalmente","comportar","antecipado","hora","áustria","identificar","identificar","detectar","diagnosticado","alto","norte","aeroporto","missão","apoiar","massa","mercar","comunicar","através","garantir","xangai","margem","reinfecção","publicar","hipótese","venezuelano","medicamento","detectar","explosão","festival","sul","directorgeral","journal","laboratório","entanto","contra","vagar","israel","diversidade","unir","agostar","positivar","cuidado","acompanhar","concelho","europeu","linha","açores","joão","freitas"
"36","de","ligar","artista","condições","conteúdos","estudante","gomar","das","estudante","estabelecimento","próxima","cerimónia","ligar","dgs","actual","medida","tavares","autarquia","sintra","esclarecer","publicar","adiantar","montemoronovo","espaço","também","escola","festa","viajar","maior","vender","confinamento","diária","medicamento","bori","da","número","testar","somar","centrar","ler","receber","áfrica","cursar","autoridade","rapidamente","evitar","venezuela","laboratório","imprensar","infectado","sichuan","hora","caso","francisco","diagnosticado","preliminar","investigação","yunnan","goa","internacional","vez","dizer","explicar","primeiro","conferência","ghebreyesus","britânica","frequência","israel","norte","um","completar","das","acrescer","outro","setúbal","inem","trabalhador","categoria","jorge"
"37","evento","em","agostar","nova","mensalidade","setembro","acção","investigador","ginásios","aberto","regra","dez","liderar","evento","pã´r","continuar","reunião","apresentar","onde","comercial","alertar","reunião","em","segurança","consumar","assinalar","santo","cerimónia","comparação","anúncio","agravamento","bullet","pôr","instalado","doença","nova","dever","deputado","exterior","nacional","congelado","wuhan","parque","gravar","países","mortalidade","hubei","imunidade","milhões","essencial","desenvolvimento","este","visitante","viajante","decretar","mina","certar","tóquio","incluir","provocar","pedir","maior","detectar","noticiar","geral","rapidamente","representar","gomar","crescimento","apesar","apesar","entanto","delta","em","assim","marinhar","bruto","últimos","nível","ricardo"
"38","organização","da","cultural","superior","maio","pai","desinfecção","regressar","terão","entrado","desporto","assistir","estádios","edição","dentro","odivelas","autarquia","de","das","sintra","amador","protecção","funcionar","municipal","partir","melbourne","março","galar","julho","gnr","regressar","voluntários","sinal","possível","novo","informações","francês","áreas","quarentenar","origem","estrangeirar","controlar","últimas","em","surto","férias","massa","mês","branco","português","centrar","ficar","estimar","meianoite","concluir","sulafricana","brasileiro","oms","surtir","morrer","mundo","países","seu","das","jornal","hancock","rapidamente","joão","estimar","desmaio","confirmar","registado","aparecer","dezembro","diagnóstico","variar","chusj","quanto","epidemiológica","técnicos"
"39","semana","que","escolar","online","creche","algum","futebol","edição","campeonato","creche","recinto","equipa","junho","futebol","limitado","euro","norma","assunto","sanitárias","valar","aprovado","nível","sintra","loja","segurança","segundar","não","paz","gnr","convocar","guardar","tribunal","kit","costa","ter","reabrir","somar","caso","fixar","caso","passado","realização","estatal","membro","respostar","durante","províncias","ver","vírus","líder","até","saúde","mãe","quase","contágio","internacional","internacional","num","cama","incluir","primeiroministro","confirmar","britânico","subido","mundial","tornar","junho","sequenciação","neste","máscaras","instituto","não","comunicado","nenhum","funções","notificação","incidência","amostra","última","terminar"
"40","anunciar","enviado","tecnologia","prova","universidade","irs","crianças","cada","treino","espaços","pontar","campanha","arrancar","lançou","determinar","público","violar","regiões","registado","reabertura","consumar","neste","prestação","rastrear","área","diminuir","estrangeiro","auckland","quase","superior","vigor","seguido","principalmente","enviar","identificar","véran","províncias","pelar","diagnosticar","gravar","oriundo","residente","exterior","detectado","janeiro","várias","trabalhador","serviços","missão","crescer","coronavírus","coronavírus","estudar","negócios","meianoite","capital","países","coronavírus","capital","pedir","acrescentar","imprensar","ghebreyesus","baixo","áfrica","gravar","impactar","ricardo","projectar","podar","maioria","irlanda","investigador","redução","medir","categoria","março","resultante","universidade","importância"
"41","estudante","sams","notícia","ligar","criar","marcado","encerrado","começar","conselho","ministro","parque","préescolar","agência","refeições","agregar","situação","áreas","vincar","lhe","consumar","pouco","encerrar","página","tentar","conselho","em","máxima","ayuso","média","aberto","noite","decretar","crónicos","permanecer","new","dever","guangdong","desde","testar","sudeste","saúde","de","pequeno","guterres","seis","nações","durante","hipótese","xangai","grávidas","indicar","doente","um","liberdade","sudeste","mutação","adhanom","norte","governar","salvar","montar","saúde","hancock","informações","novo","aumentar","mais","relatório","amostra","lotar","social","máscaras","pã´r","explicar","paralisia","molecular","responsável","verificado","vermelhar","tirar"
"42","realizar","suspenso","notar","será","líder","às","governar","local","condições","último","notar","reabrir","limitar","sala","espaços","dia","contaminação","amador","aplicado","restaurante","nível","amador","conselho","amador","manifestações","durante","contra","encerrar","celebrações","aplicação","transportar","violação","sucesso","oms","fixar","novo","tianjin","gravar","sudeste","chinês","de","abril","passar","comissão","covax","decorrer","esperar","parceiro","chinãªs","multa","detectado","através","lutar","rússia","xangai","província","corpo","especialista","identificado","autoridade","perigoso","tomar","internacional","contactar","cancelamento","amostra","alertar","combater","times","infecções","distanciamento","mutação","parte","comunicar","faculdade","hospital","covid","idoso","abaixar","analisado"
"43","covid","cultura","jogador","primeiroministro","exame","normal","regressar","portar","educação","cujo","português","voltar","escola","blasio","públicos","bolsa","entregar","vigilância","acção","incumprimento","agostar","associações","august","instalado","dezena","policial","cascar","contágios","conter","evento","aumentar","números","sobrecarregar","primeiroministro","municípios","receber","bori","províncias","províncias","pequim","sanitárias","testar","internacional","um","faltar","período","início","novo","exterior","profundar","ficar","local","certificado","solidariedade","diagnosticar","russo","díli","fornecimento","devastador","bori","pôr","médico","chinar","surtir","trump","levantamento","vacina","impactar","aumentar","joão","isso","baixo","preocupante","totalmente","vaga","bastonário","cumulativo","agostar","desconfinamento","circunscrever"
"44","decorrer","japonês","final","calendário","soluções","universidade","nova","jogo","teatro","ar","inglãªs","depender","sul","estádio","trabalhador","espectador","permitir","pelar","silvar","reunião","cincar","essencial","praticado","suspeitar","frequentar","voz","pelar","ordenar","de","metropolitano","norma","adequado","cercar","covid","cuomo","bori","ter","cincar","carnar","heilongjiang","milhão","regressar","claro","ghebreyesus","áfrica","surto","virologia","doença","caso","ganir","ler","início","realçou","estudar","identificar","estirpe","oito","infecções","atingir","suficiente","reforço","surgir","revelar","nepal","usado","provavelmente","anteriormente","vacinado","contagioso","sporting","estudar","homem","monitorização","delta","comunicar","compreender","prevalência","junho","apresentar","aqui"
"45","suspender","nacional","irá","desigualdade","edição","grupar","fim","exame","espectador","visitante","presencial","medo","recinto","estádios","adepto","jogo","aml","áfrica","municipal","abrir","faltar","horários","município","informação","chegar","olho","de","dever","confinamento","dado","cercar","novo","acelerar","assinalar","carnar","desde","norteamericano","início","guangdong","irlanda","gravar","surtir","família","tedros","cidade","continental","faixar","mortalidade","demorar","serra","covax","adhanom","capital","ir","novo","preocupação","dois","últimas","levar","um","vulneráveis","vacina","projectar","paciente","johnson","britânica","vacinado","oms","propagação","bori","dever","infeccioso","infecções","hospital","liderar","testar","relatório","nesse","por","mas"
"46","trabalhar","realização","conteúdos","disciplina","comunicar","comunicar","normalidade","estudante","principal","máscara","marítima","ponto","janeiro","hospital","multa","incumprimento","da","vendar","ar","tejo","ministro","limitação","serviços","homem","milhões","anual","autoridade","porta","após","madrugar","país","educação","tomado","dia","aires","presencial","áreas","coronavírus","futurar","xangai","imprensar","hora","parar","pequim","animal","campanha","áreas","anterior","novo","face","relatório","asiático","digital","atacar","internacional","possível","gravidade","propagação","tratar","chegar","van","sofrer","esforços","guardian","britânico","ministrar","preliminar","reinar","identificado","estirpe","tempo","qualquer","sobrar","sobrar","falar","josé","única","acima","situação","portugal"
"47","profissional","projecto","suspenso","evento","conjuntar","abranger","juntar","estacionamento","tradicional","professor","semana","equipar","info","economia","enviar","beber","domicílio","domiciliário","modalidade","cincar","permanecer","significativo","comunicar","excepção","capital","decorrer","aplicação","tentar","disponibilizado","encerrar","vagar","pt","japão","sem","gravar","dizer","chegado","nova","chinês","sichuan","seis","estudar","reuters","quedar","nestas","diferente","novo","pandemia","preocupações","sintoma","global","popular","provar","dólares","fronteirar","identificado","grávidas","viajante","unir","secretário","oxigénio","painel","em","johnson","um","vacinação","respostar","entanto","eficaz","última","bbc","semana","vacinado","eficácia","difíceis","dos","identificado","abril","portugal","saúde"
"48","informação","canadá","competições","festa","riscar","adiar","competição","adiado","quintafeira","sábado","setúbal","datar","proibido","regressar","fiscalização","passageiro","ajudar","sintra","são","aprovado","restaurante","venda","julho","disponibilizar","internar","social","autorização","aplicado","gente","ocorrer","acções","adquirir","esperança","não","número","quarentenar","norte","ler","dois","johnson","embora","exterior","necessárias","mundo","fronteirar","contágio","internacional","jornalista","fundar","dez","morrer","noroeste","através","ferramenta","que","fronteirar","basear","estudar","reinar","enviar","combater","protecção","terão","cidade","departamento","nomeadamente","sugerir","respostar","resultado","dever","transmissível","pressão","doutor","semana","farmacêutica","jorge","em","mostrar","descer","isolamento"
"49","dos","num","outubro","acesso","diariamente","competição","espectáculos","treino","portar","desta","físico","serão","encerrado","negro","comércio","medir","lectivo","alguém","centena","mariano","conselho","descarregar","metropolitano","deter","propagação","antecipar","porque","medida","psp","nove","lotação","encerramento","amadorasintra","sábado","iorque","doença","detectado","últimos","segundafeira","viajante","testado","hong","clube","cientista","organismo","aconselhar","informar","reinar","férias","norteamericanos","guerra","coreia","quarentenar","museu","várias","federal","olímpicos","estrangeirar","suíça","face","possibilidade","hospital","deputado","ministrar","rapidamente","transmissibilidade","lvt","dizer","impactar","janssen","eficaz","necessidade","detalhar","cuidado","contra","linha","várias","portar","terá","pensar"
"50","em","fundação","prever","alunar","canal","festival","japonês","escolar","creche","cultura","meado","livrar","vão","citado","escolher","proibido","avaliar","tardar","secretário","odivelas","está","link","necessidade","utilizador","contacto","avisar","gabinete","propagação","cuomo","lêse","querer","contabilizar","cultural","sempre","receber","detectado","autoridade","futurar","confirmar","normalidade","campanha","kong","maio","de","jilin","testar","segurança","vez","desenvolvimento","mãe","agudo","provar","recolher","nações","fixar","direito","tensão","apenas","morte","famílias","todo","infecções","biden","vagar","reportado","circular","revelar","evitar","entanto","tardar","ricardo","caso","ligado","hospitalizado","hospital","tendência","chegar","admitir","internamento","recente"
