"","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-17","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-06","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-25","2021-01-01","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-05","2021-03-12","2021-03-19","2021-03-26","2021-04-02","2021-04-09","2021-04-16","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-25","2021-07-02","2021-07-09","2021-07-16","2021-07-23","2021-07-30","2021-08-06","2021-08-13","2021-08-20","2021-08-27","2021-09-03","2021-09-10","2021-09-17","2021-12-01"
"37","proteger","têm","parar","um","sentir","entrever","planar","fazer","ser","um","problema","comportamento","ser","regra","cliente","existir","condições","esse","coisa","muito","vagar","pensar","nós","directorageral","saber","querer","isso","ainda","outro","vacinação","sublinhar","linha","assumir","apelar","sem","dentro","comboio","ao","participar","presidente","bori","presença","chegar","suspender","apresentar","aliviar","alemão","não","prolongar","mercar","assim","desenvolver","preocupante","gabinete","nenhum","ou","além","hotéis","ministério","certificar","não","um","vacinado","vigor","taxar","anunciar","partilhado","comissão","reduzir","bolhar","chegado","estadosmembros","portuguãªs","aplicado","últimas","frequência","junho","conter","registar","europa"
"38","outro","enfrentar","pensar","lembrar","vírus","possível","parar","responsabilidade","directorageral","ele","cumprir","vez","distância","confinamento","pessoa","governar","têm","medida","emergência","agência","zona","questionar","preparação","isolamento","achar","quando","porque","referir","invernar","nesta","votar","correr","irlanda","miguel","vacinar","ajudar","medo","forte","força","levar","também","vários","viajante","comité","negativar","propagação","qualquer","descoberto","cidade","proveniente","acentuado","áfrica","castex","turista","dez","unido","medida","identificado","voo","áfrica","estadosmembros","iorque","razões","negativar","retirar","antar","despir","competições","japonês","próxima","treinador","viajar","agressivo","direito","máximo","galar","mês","reabrir","enquanto","vários"
"39","haver","questionar","apelar","insistir","muito","temer","podar","confiança","loja","reabrir","declarar","sair","conselho","mãªs","individual","comer","tomar","água","fronteira","poder","situação","sobrar","espaço","dirigente","técnico","república","norma","passageiro","trabalhar","mãªs","está","inquéritos","prémio","sentir","todo","sem","pessoa","lugar","comércio","familiar","londres","ou","um","ter","oms","surgir","ou","chanceler","caso","voo","investigador","ter","regiões","contagioso","britânico","confinamento","capacidade","regiões","unir","deverá","cumprir","razões","entrar","países","adicional","emitido","unir","mercar","desaconselhar","ser","classificar","velocidade","belém","dólares","delta","caso","vietname","primeiraministra","totalidade","depois"
"40","sublinhar","exemplo","nunca","nosso","progressivo","tomar","gradual","riscar","das","fazer","abertura","pessoa","segurança","controlar","sair","bloco","mas","oportunidade","grande","parar","precisar","base","começa","rever","vão","importante","algum","ser","facto","natal","sentir","corresponder","segurar","saúde","espaço","algarve","família","email","seu","vacinado","hora","austrália","realizar","reuters","resultado","obrigatório","decisão","explicar","autoridade","new","que","escola","estirpe","que","impor","isso","acontecer","argentino","programar","receber","português","coi","evento","passageiro","sector","considerado","provar","masculino","turismo","apoiar","tranquilo","aeroporto","comité","falsa","respostar","casar","israel","aplicado","surtir","compromisso"
"41","há","perceber","programar","porque","exemplo","sublinhar","nós","possível","norma","importante","regressar","explicar","depender","qualquer","existir","prevenir","reunião","máscaras","nosso","ainda","trabalhar","acesso","desporto","direcçãogeral","coisa","sempre","deixar","sobretudo","preparar","permanecer","considerar","ao","estudo","nova","professor","já","março","feriar","partir","passar","fronteira","fronteirar","transmissível","negativar","contagioso","inglaterra","portugal","mobilidade","considerado","irlanda","sob","que","vírus","jogo","morte","chegar","viagem","matt","agir","alemão","impor","irlanda","índia","sector","passar","proveniente","executar","nunes","respeitar","holandês","dos","cidade","durar","japão","identificar","forte","altamente","propagação","recuperação","novo"
"42","governar","só","comer","ainda","condições","normalidade","vão","muito","pai","portuguãªs","dá","grande","sem","há","estar","contexto","facto","onde","quando","só","local","está","algum","avaliar","poder","tempo","público","santuário","poder","longo","esforço","dizer","mitigar","doente","futebol","vão","dez","há","oms","americano","decidir","noruega","excepções","aeroporto","austrália","olímpicos","quem","isto","portugal","auckland","comunidade","testar","ministério","chanceler","governar","transportar","setembro","chile","sistema","vermelhar","deverá","japonãªs","realizar","internacional","afirmar","quarentenar","exigência","negócios","quintafeira","chegado","incluir","origem","iorque","jogo","desde","iorque","israelita","autoridade","essencial","final"
"43","sistema","afirmar","sublinhar","espanhol","empresa","usar","será","nosso","planar","haver","poder","ajuntamento","manifestação","problema","saber","distanciamento","são","parecer","um","nosso","república","encontrar","modalidade","qualquer","lotação","nós","esse","quem","ano","ter","ter","manter","prioridade","lembrar","medição","bom","nem","avisar","ser","cancelado","bélgica","isolamento","breve","entrado","prevalência","tóquio","que","dez","viagem","genética","dez","circular","afirmar","medida","podar","sul","hotéis","medida","elevado","destinar","exterior","rápida","agência","entrado","partir","quem","rir","rastrear","surgir","destino","participar","mãªs","opção","negócios","quintafeira","altamente","mãªs","diários","de","emergência"
"44","este","pedir","restrição","lutar","tempo","maio","proteger","regressar","comer","comer","amigo","estabelecimento","existir","centrar","segurança","sobrar","surto","haver","sempre","população","aparecer","aos","desenvolvimento","têm","durante","aquilo","filhar","deixar","querer","sobrar","riscar","da","próximas","nesta","ou","última","eleições","farmacêuticos","norteamericana","clube","testar","fazer","implementado","nova","estudar","seehofer","indústria","algum","propagação","mutações","após","laboratorial","parir","anunciar","isolamento","primeiroministro","bori","um","agora","estrangeirar","tanto","férias","permitir","próxima","diário","verão","quarentenar","olímpicos","beaune","alto","isolamento","testado","programa","nome","fevereiro","morte","identificado","vagar","levantar","anunciar"
"45","afirmar","crise","viver","restrições","levantamento","pensar","estar","garantir","quando","abrir","individual","ginásios","vez","vírus","máscara","antónio","ainda","se","respostar","descrever","geral","fazer","actividade","escola","ou","cabra","claro","estar","tudo","precisar","será","considerar","maior","discussão","vez","testar","clínicas","então","pensar","directo","holanda","holanda","infeccioso","brasileiro","grupo","transmissão","transportar","viagem","fim","conseguir","impactar","moderado","ministrar","wallace","francês","terceirar","resort","medido","grupar","restritivo","lista","governador","espanha","português","marítima","sns","turismo","bruxelas","terão","vão","internacional","lista","relacionado","olímpicos","cidadãos","lutar","cercar","significar","países","riscar"
"46","necessidade","necessário","deixar","túnel","portuguãªs","manuel","todo","adoptar","regressar","praia","ainda","entrado","passar","acrescer","têm","carruagem","distanciamento","bastante","está","normal","medo","considerar","vulneráveis","tempo","escola","tomar","confusão","mês","bom","crianças","maior","explicar","alojamento","último","procedimento","tudo","recear","dizer","presidente","recorrer","sobrar","eventual","restrições","país","que","cirúrgicas","altamente","doença","ter","restrições","testado","autoridade","pelos","hancock","departamento","crise","alemanha","sextafeira","ministro","sem","doenças","considerar","significativo","fazer","turista","internacional","irá","entrado","certificado","anterior","mesmo","declarar","bruxelas","online","três","primeiroministro","apenas","trabalhador","conferência","processar"
"47","crise","deputar","um","esforço","impor","progressivo","voltar","higienização","orientações","concluir","próximo","quando","impedir","segurar","mãªs","vírus","utilização","costa","evento","efectuar","pai","salientar","distanciamento","profissional","jovem","transmissão","jovem","chamado","são","pandemia","querer","países","grande","terminar","claro","várias","pelos","parar","parar","estável","contagioso","vindo","entrar","japonãªs","japão","especialista","propagação","eficaz","investigador","comunitária","voo","terão","incluir","cientista","hotel","poder","países","partir","excepto","governar","realizar","luso","servir","reagir","santo","adicional","estadosmembros","resultar","viajante","turismo","formar","três","incentivo","perda","diagnosticado","sul","detectado","dia","julho","mais"
"48","esse","consequências","difícil","ouvir","silvar","haver","sánchez","importante","freitas","restauração","maior","abertura","transmitir","achar","ele","respostar","conjuntar","vir","período","grande","algum","reforçar","dever","da","movimentar","políticos","voltar","exemplo","pensar","governo","tomada","ter","rápidos","direcçãogeral","laboratórios","escola","directorageral","infeccioso","lhe","reacção","itália","japão","cidadãos","máscaras","identificar","irlanda","numa","estudo","mãªs","continuará","preocupante","realizado","britânicos","levantar","rigoroso","norte","lar","reabrir","proibir","infecção","poderá","salvar","chegar","digital","provar","regulamentar","viajante","portuguãªs","timorleste","televisão","terão","estrangeiro","almada","recentemente","menos","vietname","capital","levar","divulgar","outro"
"49","porque","conseguir","execução","condições","reabertura","empresa","máscaras","loja","normalidade","reabertura","instituições","físico","científico","directorageral","afirmar","evitar","primeiroministro","falar","regressar","economia","primeiroministro","promotor","serviços","organização","estar","voltar","vir","respeitar","nós","vulneráveis","precisar","haver","seguinte","superior","máscara","catarino","poderá","transportar","onu","take","outro","propagação","poderão","infeccioso","relatório","restrições","mostrar","medido","hotel","dois","mostrar","laboratório","sul","maio","britânicos","permitir","evitar","guardian","polónia","terão","algum","julho","sentir","retirado","parar","antigénio","realizar","utilizar","hora","capital","covid","evento","injecção","saída","autoridade","passado","nova","picar","da","primeiro"
"50","deixar","social","psd","problema","necessidade","momento","parlamentar","medida","esse","pensar","pai","já","tempo","sem","conviver","ou","aérea","são","aos","trabalhar","distanciamento","dever","medida","questionar","vir","ruir","formar","explicar","grande","desaparecer","diferente","atravessar","travar","jogar","importante","mental","eua","fazer","detectado","vários","ou","francãªs","exigir","viajar","país","proteger","transmissão","fim","oferecer","britânica","realizar","recente","então","governar","espanha","excluir","confinamento","sair","profiláctico","política","jogo","bastante","cujo","restrições","ter","imunizar","sobrar","ter","provar","anunciar","vacinado","que","começamos","zona","morte","neste","número","infecções","janeiro","detectado"
